"SECONDS";"PID";"VALUE";"UNITS"
"1347,5065957";"Berechneter Boost";"0";"bar"
"1347,7435107";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1347,9739734";"Berechnete Motorlast";"8,23529411764706";"%"
"1347,977064";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1348,217564";"Motordrehzahl";"1887";"rpm"
"1348,220932";"Berechneter Kraftstoffmengenfluss";"3,29906149322129";"l/h"
"1348,2230124";"verbrauchte Spritmenge";"1,21720519853143";"l"
"1348,2233943";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"9,49277452495315";"hp"
"1348,2293068";"Durchschnittsverbrauch";"4,73505005503873";"l/100km"
"1348,2296537";"verbrauchte Spritmenge (gesamt)";"1,21720519853143";"l"
"1348,2299917";"Treibstoffkosten";"1,94752831765029";"€"
"1348,2375332";"Durchschnittsverbrauch km/l.";"21,1191009255724";"km/l."
"1348,239414";"Treibstoffkosten (gesamt)";"1,94752831765029";"€"
"1348,4446575";"Geschwindigkeit";"53";"km/h"
"1348,4479165";"Berechneter momentaner Verbrauch";"6,22464432683262";"l/100km"
"1348,4485831";"zurückgelegte Strecke";"25,7237149759444";"km"
"1348,4490684";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1348,4531408";"Berechneter momentaner Verbrauch km/l.";"16,0651749319924";"km/l."
"1348,454903";"Durchschnittsgeschwindigkeit";"69,7995466366465";"km/h"
"1348,4552429";"zurückgelegte Strecke (gesamt)";"25,7237149759444";"km"
"1348,4623757";"Durchschnittsverbrauch (gesamt)";"4,73184063681976";"l/100km"
"1348,6850546";"Absolutdruck Einlaßkanal";"21";"kPa"
"1348,687397";"Berechneter Boost";"0";"bar"
"1348,9276444";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1349,1653841";"Einlaß-Lufttemperatur";"24";"℃"
"1349,4103063";"Berechnete Motorlast";"5,09803921568627";"%"
"1349,4147366";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1349,6349554";"Motordrehzahl";"1857";"rpm"
"1349,6388219";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"1349,6409845";"verbrauchte Spritmenge";"1,21720519853143";"l"
"1349,6413037";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"1349,6459766";"Durchschnittsverbrauch";"4,73184063681977";"l/100km"
"1349,6463219";"verbrauchte Spritmenge (gesamt)";"1,21720519853143";"l"
"1349,6466628";"Treibstoffkosten";"1,94752831765029";"€"
"1349,6524843";"Durchschnittsverbrauch km/l.";"21,1334251669154";"km/l."
"1349,65628";"Treibstoffkosten (gesamt)";"1,94752831765029";"€"
"1349,8770548";"Geschwindigkeit";"53";"km/h"
"1349,8798998";"Berechneter momentaner Verbrauch";"0";"l/100km"
"1349,8803751";"zurückgelegte Strecke";"25,74479414625";"km"
"1349,8807979";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1349,8852307";"Durchschnittsgeschwindigkeit";"69,7815127645692";"km/h"
"1349,8855754";"zurückgelegte Strecke (gesamt)";"25,74479414625";"km"
"1349,8916843";"Durchschnittsverbrauch (gesamt)";"4,72796632832556";"l/100km"
"1350,1093842";"Absolutdruck Einlaßkanal";"23";"kPa"
"1350,1142033";"Berechneter Boost";"0";"bar"
"1350,3510242";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1350,597104";"Berechnete Motorlast";"5,09803921568627";"%"
"1350,6016043";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1350,8254645";"Motordrehzahl";"1845";"rpm"
"1350,8297512";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"1350,8331196";"verbrauchte Spritmenge";"1,21720519853143";"l"
"1350,8334778";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"1350,8361209";"Durchschnittsverbrauch";"4,72796632832556";"l/100km"
"1350,8364586";"verbrauchte Spritmenge (gesamt)";"1,21720519853143";"l"
"1350,8367963";"Treibstoffkosten";"1,94752831765029";"€"
"1350,8405969";"Durchschnittsverbrauch km/l.";"21,1507428470658";"km/l."
"1350,8426417";"Treibstoffkosten (gesamt)";"1,94752831765029";"€"
"1351,0538848";"Geschwindigkeit";"52";"km/h"
"1351,0588121";"Berechneter momentaner Verbrauch";"0";"l/100km"
"1351,059365";"zurückgelegte Strecke";"25,7618239671389";"km"
"1351,0597959";"Fahrzeugbeschleunigung";"-0,235610556483861";"m_sec2"
"1351,0631285";"Durchschnittsgeschwindigkeit";"69,7657987162327";"km/h"
"1351,0634439";"zurückgelegte Strecke (gesamt)";"25,7618239671389";"km"
"1351,0689646";"Durchschnittsverbrauch (gesamt)";"4,72484091221206";"l/100km"
"1351,2964057";"Absolutdruck Einlaßkanal";"72";"kPa"
"1351,299508";"Berechneter Boost";"0";"bar"
"1351,5417872";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1351,7771207";"Berechnete Motorlast";"13,3333333333333";"%"
"1351,7820727";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1352,0088429";"Motordrehzahl";"1859";"rpm"
"1352,0121058";"Berechneter Kraftstoffmengenfluss";"3,65637240613973";"l/h"
"1352,014254";"verbrauchte Spritmenge";"1,21840482262932";"l"
"1352,0145703";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"10,5209069009666";"hp"
"1352,0176521";"Durchschnittsverbrauch";"4,72949750834215";"l/100km"
"1352,0183295";"verbrauchte Spritmenge (gesamt)";"1,21840482262932";"l"
"1352,0186931";"Treibstoffkosten";"1,94944771620692";"€"
"1352,0236788";"Durchschnittsverbrauch km/l.";"21,143895270822";"km/l."
"1352,0251967";"Treibstoffkosten (gesamt)";"1,94944771620692";"€"
"1352,2426494";"Geschwindigkeit";"53";"km/h"
"1352,246272";"Berechneter momentaner Verbrauch";"6,898815860641";"l/100km"
"1352,2468839";"zurückgelegte Strecke";"25,7793068312778";"km"
"1352,2473365";"Fahrzeugbeschleunigung";"0,23391024957288";"m_sec2"
"1352,250373";"Berechneter momentaner Verbrauch km/l.";"14,4952412153103";"km/l."
"1352,2528987";"Durchschnittsgeschwindigkeit";"69,7507173367004";"km/h"
"1352,2532539";"zurückgelegte Strecke (gesamt)";"25,7793068312778";"km"
"1352,2611472";"Durchschnittsverbrauch (gesamt)";"4,72629008453806";"l/100km"
"1352,4900403";"Absolutdruck Einlaßkanal";"57";"kPa"
"1352,4932821";"Berechneter Boost";"0";"bar"
"1352,722701";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1352,9552672";"Berechnete Motorlast";"25,8823529411765";"%"
"1352,9606501";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1353,1863471";"Motordrehzahl";"1904";"rpm"
"1353,1906585";"Berechneter Kraftstoffmengenfluss";"2,9646971526921";"l/h"
"1353,1925782";"verbrauchte Spritmenge";"1,21937520136024";"l"
"1353,1929016";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8,53066899877547";"hp"
"1353,195977";"Durchschnittsverbrauch";"4,73005426150864";"l/100km"
"1353,1963319";"verbrauchte Spritmenge (gesamt)";"1,21937520136024";"l"
"1353,1966741";"Treibstoffkosten";"1,95100032217639";"€"
"1353,2033522";"Durchschnittsverbrauch km/l.";"21,1414065191094";"km/l."
"1353,2048901";"Treibstoffkosten (gesamt)";"1,95100032217639";"€"
"1353,4309288";"Geschwindigkeit";"53";"km/h"
"1353,4348314";"Berechneter momentaner Verbrauch";"5,59376821262661";"l/100km"
"1353,4354087";"zurückgelegte Strecke";"25,7968045103889";"km"
"1353,4358338";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1353,4378339";"Berechneter momentaner Verbrauch km/l.";"17,8770367664276";"km/l."
"1353,4395718";"Durchschnittsgeschwindigkeit";"69,7358644477924";"km/h"
"1353,4399037";"zurückgelegte Strecke (gesamt)";"25,7968045103889";"km"
"1353,4450241";"Durchschnittsverbrauch (gesamt)";"4,72684591949819";"l/100km"
"1353,6684943";"Einlaß-Lufttemperatur";"24";"℃"
"1353,9089512";"Absolutdruck Einlaßkanal";"60";"kPa"
"1353,9120695";"Berechneter Boost";"0";"bar"
"1354,151829";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1354,3797334";"Berechnete Motorlast";"10,5882352941176";"%"
"1354,3830753";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1354,6180607";"Motordrehzahl";"1927";"rpm"
"1354,6186647";"Berechneter Kraftstoffmengenfluss";"3,15843178529284";"l/h"
"1354,6197937";"verbrauchte Spritmenge";"1,22062736015004";"l"
"1354,6200019";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"9,08812425953136";"hp"
"1354,6210905";"Durchschnittsverbrauch";"4,73169984933006";"l/100km"
"1354,621214";"verbrauchte Spritmenge (gesamt)";"1,22062736015004";"l"
"1354,6213319";"Treibstoffkosten";"1,95300377624006";"€"
"1354,6243886";"Durchschnittsverbrauch km/l.";"21,134053973047";"km/l."
"1354,625007";"Treibstoffkosten (gesamt)";"1,95300377624006";"€"
"1354,8533604";"Geschwindigkeit";"55";"km/h"
"1354,855555";"Berechneter momentaner Verbrauch";"5,74260324598697";"l/100km"
"1354,8560765";"zurückgelegte Strecke";"25,818509139";"km"
"1354,8565055";"Fahrzeugbeschleunigung";"0,391044915027895";"m_sec2"
"1354,8603042";"Berechneter momentaner Verbrauch km/l.";"17,4137051989238";"km/l."
"1354,8617451";"Durchschnittsgeschwindigkeit";"69,7200822570751";"km/h"
"1354,8621042";"zurückgelegte Strecke (gesamt)";"25,818509139";"km"
"1354,8671816";"Durchschnittsverbrauch (gesamt)";"4,72772209107237";"l/100km"
"1355,071759";"Absolutdruck Einlaßkanal";"32";"kPa"
"1355,0735979";"Berechneter Boost";"0";"bar"
"1355,2915821";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1355,512282";"Berechnete Motorlast";"10,1960784313725";"%"
"1355,513508";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1355,7428116";"Motordrehzahl";"1921";"rpm"
"1355,7455896";"Berechneter Kraftstoffmengenfluss";"1,67925202132435";"l/h"
"1355,7473128";"verbrauchte Spritmenge";"1,22115329885114";"l"
"1355,7476228";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"4,83190775369237";"hp"
"1355,7530225";"Durchschnittsverbrauch";"4,72975915176501";"l/100km"
"1355,7533662";"verbrauchte Spritmenge (gesamt)";"1,22115329885114";"l"
"1355,7536966";"Treibstoffkosten";"1,95384527816182";"€"
"1355,7588946";"Durchschnittsverbrauch km/l.";"21,1427256211731";"km/l."
"1355,7611934";"Treibstoffkosten (gesamt)";"1,95384527816182";"€"
"1355,9845768";"Geschwindigkeit";"55";"km/h"
"1355,9884152";"Berechneter momentaner Verbrauch";"3,053185493317";"l/100km"
"1355,9889143";"zurückgelegte Strecke";"25,8358163419167";"km"
"1355,9893156";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1355,991158";"Berechneter momentaner Verbrauch km/l.";"32,7526775621351";"km/l."
"1355,9924551";"Durchschnittsgeschwindigkeit";"69,7076949954584";"km/h"
"1355,9927568";"zurückgelegte Strecke (gesamt)";"25,8358163419167";"km"
"1355,9974392";"Durchschnittsverbrauch (gesamt)";"4,72659072463643";"l/100km"
"1356,2138538";"Absolutdruck Einlaßkanal";"40";"kPa"
"1356,2151632";"Berechneter Boost";"0";"bar"
"1356,4339347";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1356,6665161";"Berechnete Motorlast";"9,01960784313725";"%"
"1356,6681713";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1356,8932485";"Motordrehzahl";"1925";"rpm"
"1356,8957973";"Berechneter Kraftstoffmengenfluss";"2,10343580234863";"l/h"
"1356,9046318";"verbrauchte Spritmenge";"1,22182950286228";"l"
"1356,9054739";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6,05246123494132";"hp"
"1356,9108774";"Durchschnittsverbrauch";"4,72920803698372";"l/100km"
"1356,9112637";"verbrauchte Spritmenge (gesamt)";"1,22182950286228";"l"
"1356,911603";"Treibstoffkosten";"1,95492720457964";"€"
"1356,9185177";"Durchschnittsverbrauch km/l.";"21,1451894731575";"km/l."
"1356,9211129";"Treibstoffkosten (gesamt)";"1,95492720457964";"€"
"1357,1239373";"Geschwindigkeit";"55";"km/h"
"1357,1255475";"Berechneter momentaner Verbrauch";"3,82442873154296";"l/100km"
"1357,1259654";"zurückgelegte Strecke";"25,8531879299722";"km"
"1357,1263993";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1357,1292094";"Berechneter momentaner Verbrauch km/l.";"26,1476960402541";"km/l."
"1357,1325673";"Durchschnittsgeschwindigkeit";"69,6950131541803";"km/h"
"1357,133156";"zurückgelegte Strecke (gesamt)";"25,8531879299722";"km"
"1357,1388215";"Durchschnittsverbrauch (gesamt)";"4,72603033007693";"l/100km"
"1357,3601181";"Absolutdruck Einlaßkanal";"58";"kPa"
"1357,3621452";"Berechneter Boost";"0";"bar"
"1357,5857722";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1357,8228238";"Berechnete Motorlast";"10,5882352941176";"%"
"1357,8242642";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1358,0544053";"Motordrehzahl";"1941";"rpm"
"1358,0581591";"Berechneter Kraftstoffmengenfluss";"3,07533241242602";"l/h"
"1358,05987";"verbrauchte Spritmenge";"1,2228163753249";"l"
"1358,0601854";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8,84901273905485";"hp"
"1358,0631007";"Durchschnittsverbrauch";"4,72984754776514";"l/100km"
"1358,0634895";"verbrauchte Spritmenge (gesamt)";"1,2228163753249";"l"
"1358,0638206";"Treibstoffkosten";"1,95650620051985";"€"
"1358,0690477";"Durchschnittsverbrauch km/l.";"21,1423304853134";"km/l."
"1358,0705093";"Treibstoffkosten (gesamt)";"1,95650620051985";"€"
"1358,2734847";"Einlaß-Lufttemperatur";"24";"℃"
"1358,5151437";"Geschwindigkeit";"56";"km/h"
"1358,5175295";"Berechneter momentaner Verbrauch";"5,49166502218933";"l/100km"
"1358,5181642";"zurückgelegte Strecke";"25,87484429975";"km"
"1358,5186145";"Fahrzeugbeschleunigung";"0,199522327585973";"m_sec2"
"1358,5205005";"Berechneter momentaner Verbrauch km/l.";"18,2094136470352";"km/l."
"1358,5218304";"Durchschnittsgeschwindigkeit";"69,680902625393";"km/h"
"1358,5221573";"zurückgelegte Strecke (gesamt)";"25,87484429975";"km"
"1358,5273592";"Durchschnittsverbrauch (gesamt)";"4,72588882529708";"l/100km"
"1358,7397878";"Absolutdruck Einlaßkanal";"22";"kPa"
"1358,7425364";"Berechneter Boost";"0";"bar"
"1358,9751958";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1359,1933042";"Berechnete Motorlast";"6,27450980392157";"%"
"1359,1967989";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1359,4307234";"Motordrehzahl";"1938";"rpm"
"1359,4332554";"Berechneter Kraftstoffmengenfluss";"1,16470245284333";"l/h"
"1359,4366347";"verbrauchte Spritmenge";"1,22326179698099";"l"
"1359,4370608";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"3,35133424951893";"hp"
"1359,4404807";"Durchschnittsverbrauch";"4,72761027200774";"l/100km"
"1359,4408242";"verbrauchte Spritmenge (gesamt)";"1,22326179698099";"l"
"1359,4411565";"Treibstoffkosten";"1,95721887516959";"€"
"1359,4464381";"Durchschnittsverbrauch km/l.";"21,1523357989345";"km/l."
"1359,4479185";"Treibstoffkosten (gesamt)";"1,95721887516959";"€"
"1359,6595703";"Geschwindigkeit";"55";"km/h"
"1359,6611119";"Berechneter momentaner Verbrauch";"2,1176408233515";"l/100km"
"1359,6615396";"zurückgelegte Strecke";"25,8923125151667";"km"
"1359,6619182";"Fahrzeugbeschleunigung";"-0,109554646339635";"m_sec2"
"1359,6661686";"Berechneter momentaner Verbrauch km/l.";"47,2223612698088";"km/l."
"1359,6676494";"Durchschnittsgeschwindigkeit";"69,668230258205";"km/h"
"1359,6682518";"zurückgelegte Strecke (gesamt)";"25,8923125151667";"km"
"1359,6763028";"Durchschnittsverbrauch (gesamt)";"4,7244207958036";"l/100km"
"1359,8987477";"Absolutdruck Einlaßkanal";"32";"kPa"
"1359,9020892";"Berechneter Boost";"0";"bar"
"1360,1408312";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1360,3697314";"Berechnete Motorlast";"11,7647058823529";"%"
"1360,3716364";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1360,614794";"Motordrehzahl";"1921";"rpm"
"1360,6192875";"Berechneter Kraftstoffmengenfluss";"1,67925202132435";"l/h"
"1360,6208771";"verbrauchte Spritmenge";"1,22381419682233";"l"
"1360,6211867";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"4,83190775369237";"hp"
"1360,6239132";"Durchschnittsverbrauch";"4,7265542469622";"l/100km"
"1360,6242541";"verbrauchte Spritmenge (gesamt)";"1,22381419682233";"l"
"1360,624584";"Treibstoffkosten";"1,95810271491573";"€"
"1360,6302733";"Durchschnittsverbrauch km/l.";"21,1570617356758";"km/l."
"1360,6317356";"Treibstoffkosten (gesamt)";"1,95810271491573";"€"
"1360,840505";"Geschwindigkeit";"55";"km/h"
"1360,8422682";"Berechneter momentaner Verbrauch";"3,053185493317";"l/100km"
"1360,8428689";"zurückgelegte Strecke";"25,9103605757222";"km"
"1360,843504";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1360,8498798";"Berechneter momentaner Verbrauch km/l.";"32,7526775621351";"km/l."
"1360,8514417";"Durchschnittsgeschwindigkeit";"69,6551621555971";"km/h"
"1360,8517782";"zurückgelegte Strecke (gesamt)";"25,9103605757222";"km"
"1360,8565114";"Durchschnittsverbrauch (gesamt)";"4,72326192931887";"l/100km"
"1361,0614713";"Absolutdruck Einlaßkanal";"50";"kPa"
"1361,06301";"Berechneter Boost";"0";"bar"
"1361,2946151";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1361,5181372";"Berechnete Motorlast";"6,27450980392157";"%"
"1361,5199934";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"1";""
"1361,7490485";"Motordrehzahl";"1889";"rpm"
"1361,7525235";"Berechneter Kraftstoffmengenfluss";"2,58012352638738";"l/h"
"1361,754154";"verbrauchte Spritmenge";"1,2246264147632";"l"
"1361,7544556";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"7,42409043688581";"hp"
"1361,7571667";"Durchschnittsverbrauch";"4,72639665196581";"l/100km"
"1361,7574985";"verbrauchte Spritmenge (gesamt)";"1,2246264147632";"l"
"1361,7578293";"Treibstoffkosten";"1,95940226362113";"€"
"1361,7634534";"Durchschnittsverbrauch km/l.";"21,1577671879079";"km/l."
"1361,7648947";"Treibstoffkosten (gesamt)";"1,95940226362113";"€"
"1361,9855782";"Geschwindigkeit";"55";"km/h"
"1361,9893618";"Berechneter momentaner Verbrauch";"4,69113368434068";"l/100km"
"1361,989871";"zurückgelegte Strecke";"25,9278841837778";"km"
"1361,9902667";"Fahrzeugbeschleunigung";"0";"m_sec2"
"1361,9921389";"Berechneter momentaner Verbrauch km/l.";"21,3168088417106";"km/l."
"1361,9934311";"Durchschnittsgeschwindigkeit";"69,6428798001709";"km/h"
"1361,9937571";"zurückgelegte Strecke (gesamt)";"25,9278841837778";"km"
"1362,0000561";"Durchschnittsverbrauch (gesamt)";"4,72320227166632";"l/100km"
"1362,2154245";"Absolutdruck Einlaßkanal";"20";"kPa"
"1362,2190425";"Berechneter Boost";"0";"bar"
"1362,4360911";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1362,6612681";"Berechnete Motorlast";"5,09803921568627";"%"
"1362,6621937";"Verbrauchsoptimierung (basierend auf Status des Kraftstoff-Systems und Gasstellung)";"0";""
"1362,8974589";"Einlaß-Lufttemperatur";"24";"℃"
"1363,1329553";"Motordrehzahl";"1920";"rpm"
"1363,137503";"Berechneter Kraftstoffmengenfluss";"0";"l/h"
"1363,1402314";"verbrauchte Spritmenge";"1,2246264147632";"l"
"1363,1405636";"Sofortige Motorleistung (basierend auf dem Kraftstoffverbrauch)";"0";"hp"
"1363,1437018";"Durchschnittsverbrauch";"4,72320227166632";"l/100km"
"1363,1440433";"verbrauchte Spritmenge (gesamt)";"1,2246264147632";"l"
"1363,1443782";"Treibstoffkosten";"1,95940226362113";"€"
"1363,1507778";"Durchschnittsverbrauch km/l.";"21,172076537963";"km/l."
"1363,1524047";"Treibstoffkosten (gesamt)";"1,95940226362113";"€"
"1363,3697666";"Geschwindigkeit";"53";"km/h"
"1363,371658";"Berechneter momentaner Verbrauch";"0";"l/100km"
"1363,3720655";"zurückgelegte Strecke";"25,9482331156667";"km"
"1363,3724477";"Fahrzeugbeschleunigung";"-0,401943283230299";"m_sec2"
"1363,3774799";"Durchschnittsgeschwindigkeit";"69,6256386043084";"km/h"
"1363,3778266";"zurückgelegte Strecke (gesamt)";"25,9482331156667";"km"
